ID_Venda,Data_Venda,Cliente,Sexo,Idade,Produto,Categoria,Tamanho,Cor,Quantidade,Preço_Unitário,Forma_Pagamento,Estado,Cidade,Vendedor,Canal_Venda,Desconto (%),Avaliação (1-5)
573,2025-05-04,Joaquim da Conceição,M,36,Jaqueta Jeans,Casaco,P,Vermelho,1,55.03,Cartão Débito,RJ,Rio de Janeiro,Lucas Pires,Online,15,4
574,2025-01-23,Sra. Sabrina Monteiro,F,49,Camisa Social,Blusa,G,Amarelo,1,139.66,Pix,SP,Campinas,Juliana Reis,Online,20,4
575,2025-09-27,Vitor Hugo Moura,M,23,Macacão Longo,Macacão,M,Preto,2,252.65,Cartão Crédito,RS,Porto Alegre,Renata Souza,Online,15,5
576,2025-06-18,Ana Lívia Lopes,M,45,Vestido Floral,Vestido,G,Branco,2,181.72,Cartão Crédito,RS,Porto Alegre,Juliana Reis,Online,10,3
577,2025-06-17,Ana Vitória Fogaça,F,20,Jaqueta Jeans,Casaco,G,Verde,1,180.67,Pix,MG,Contagem,Lucas Pires,Online,0,4
578,2025-08-14,Danilo Castro,F,25,Blazer Feminino,Casaco,G,Amarelo,2,138.76,Pix,RS,Porto Alegre,Fernanda Lima,Loja Física,20,5
579,2025-03-27,João Pedro Peixoto,M,57,Camiseta Básica,Blusa,P,Vermelho,3,124.31,Dinheiro,RS,Pelotas,Marcos Silva,Loja Física,15,4
580,2025-08-08,Igor Lopes,F,18,Bermuda Cargo,Calça,GG,Amarelo,2,267.8,Pix,SP,Campinas,Lucas Pires,Loja Física,20,4
581,2025-07-03,Luiz Felipe Silva,M,57,Blazer Feminino,Casaco,M,Vermelho,3,291.35,Pix,RS,Pelotas,Marcos Silva,Online,15,5
582,2025-01-16,Gabriela Sales,F,31,Bermuda Cargo,Calça,M,Branco,1,97.6,Pix,SP,Santos,Fernanda Lima,Loja Física,5,4
583,2025-08-23,João Vitor Santos,F,25,Short Jeans,Calça,36,Preto,2,242.33,Cartão Débito,RJ,Niterói,Fernanda Lima,Online,15,5
584,2025-10-01,Enrico Moraes,F,39,Blazer Feminino,Casaco,P,Jeans,3,110.56,Cartão Crédito,MG,Contagem,Lucas Pires,Online,15,5
585,2025-12-23,Gustavo Henrique Sales,M,49,Blazer Feminino,Casaco,G,Amarelo,3,232.67,Pix,MG,Belo Horizonte,Renata Souza,Online,15,4
586,2025-05-27,Nicole Ribeiro,M,25,Camiseta Básica,Blusa,P,Vermelho,3,128.86,Pix,SP,Campinas,Renata Souza,Online,15,4
587,2025-12-22,Alana Cavalcanti,F,50,Camisa Social,Blusa,P,Branco,2,231.45,Cartão Débito,BA,Feira de Santana,Renata Souza,Online,15,5
588,2025-06-19,Francisco Moreira,M,28,Blazer Feminino,Casaco,P,Verde,3,227.75,Pix,BA,Vitória da Conquista,Fernanda Lima,Online,10,5
589,2025-07-28,Isabelly Barbosa,F,44,Bermuda Cargo,Calça,GG,Jeans,1,93.22,Pix,RJ,Petrópolis,Marcos Silva,Loja Física,15,4
590,2025-02-22,Miguel da Mota,F,22,Camiseta Básica,Blusa,P,Cinza,2,139.16,Dinheiro,RJ,Rio de Janeiro,Juliana Reis,Loja Física,20,5
591,2025-02-10,Esther Cardoso,M,27,Bermuda Cargo,Calça,GG,Rosa,2,114.36,Pix,MG,Uberlândia,Renata Souza,Loja Física,0,5
592,2025-09-02,Lavínia Vieira,F,50,Blazer Feminino,Casaco,M,Preto,1,245.31,Cartão Crédito,RS,Porto Alegre,Fernanda Lima,Loja Física,20,5
593,2025-01-30,Nina Costa,F,59,Saia Plissada,Saia,P,Verde,3,160.28,Dinheiro,RS,Caxias do Sul,Marcos Silva,Loja Física,0,3
594,2025-11-03,João Vitor Moura,F,23,Vestido Floral,Vestido,M,Vermelho,1,111.23,Dinheiro,BA,Feira de Santana,Marcos Silva,Online,10,4
595,2025-03-12,Dr. Vitor Gabriel da Conceição,M,47,Vestido Floral,Vestido,P,Bege,2,246.7,Pix,RJ,Niterói,Marcos Silva,Loja Física,15,4
596,2025-09-01,Maitê Nunes,M,20,Camiseta Básica,Blusa,P,Preto,2,128.6,Cartão Débito,RJ,Niterói,Renata Souza,Loja Física,0,5
597,2025-06-05,Augusto Azevedo,M,18,Short Jeans,Calça,38,Vermelho,2,271.35,Dinheiro,RS,Caxias do Sul,Renata Souza,Loja Física,10,5
598,2025-10-04,Sra. Yasmin Ribeiro,M,59,Blazer Feminino,Casaco,G,Rosa,3,205.99,Pix,RS,Pelotas,Fernanda Lima,Online,15,3
599,2025-11-26,Brenda Silva,M,31,Short Jeans,Calça,38,Vermelho,3,229.62,Cartão Crédito,RJ,Petrópolis,Renata Souza,Online,20,5
600,2025-12-26,Dr. Davi Lucca Novaes,F,21,Jaqueta Jeans,Casaco,P,Azul,3,198.03,Dinheiro,RJ,Niterói,Marcos Silva,Online,15,3
601,2025-07-17,Sra. Maria Sophia Mendes,F,40,Bermuda Cargo,Calça,G,Verde,3,234.11,Dinheiro,BA,Feira de Santana,Marcos Silva,Loja Física,5,5
602,2025-07-18,Maria Alice Rodrigues,M,24,Short Jeans,Calça,40,Rosa,1,131.86,Cartão Débito,RS,Porto Alegre,Juliana Reis,Online,10,3
603,2025-04-07,Fernanda Ribeiro,M,55,Camiseta Básica,Blusa,GG,Branco,2,103.6,Pix,SP,Campinas,Renata Souza,Online,20,5
604,2025-08-11,João Lucas Melo,F,27,Macacão Longo,Macacão,M,Vermelho,2,222.15,Pix,BA,Vitória da Conquista,Fernanda Lima,Online,15,5
605,2025-12-23,Kaique Lima,F,28,Jaqueta Jeans,Casaco,G,Bege,3,79.41,Pix,RJ,Niterói,Marcos Silva,Loja Física,15,5
606,2025-02-10,Dra. Marina Araújo,F,41,Camisa Social,Blusa,P,Preto,2,192.84,Dinheiro,SP,Santos,Marcos Silva,Online,5,4
607,2025-07-13,Emanuella Dias,F,49,Camiseta Básica,Blusa,M,Branco,3,155.34,Cartão Crédito,MG,Uberlândia,Lucas Pires,Online,5,3
608,2025-06-22,Nathan Rocha,M,56,Camiseta Básica,Blusa,GG,Jeans,3,127.33,Cartão Débito,BA,Feira de Santana,Fernanda Lima,Online,15,5
609,2025-12-10,Marina Nascimento,F,43,Blazer Feminino,Casaco,P,Cinza,1,249.85,Dinheiro,RS,Caxias do Sul,Renata Souza,Loja Física,15,5
610,2025-04-29,Elisa Azevedo,M,53,Blazer Feminino,Casaco,G,Verde,3,72.03,Cartão Crédito,RJ,Petrópolis,Renata Souza,Loja Física,0,4
611,2025-03-13,Srta. Caroline Aragão,F,25,Macacão Longo,Macacão,G,Amarelo,1,289.22,Pix,RS,Porto Alegre,Fernanda Lima,Loja Física,15,4
612,2025-09-12,Dr. Davi Lucas Oliveira,M,55,Vestido Floral,Vestido,P,Amarelo,2,71.06,Cartão Crédito,RS,Pelotas,Juliana Reis,Loja Física,10,4
613,2025-11-24,Juan Santos,F,52,Jaqueta Jeans,Casaco,M,Azul,3,129.25,Cartão Débito,MG,Belo Horizonte,Marcos Silva,Loja Física,0,4
614,2025-04-15,Lorena Caldeira,F,19,Bermuda Cargo,Calça,M,Verde,2,219.55,Cartão Crédito,SP,Santos,Marcos Silva,Online,10,3
615,2025-09-23,Luiz Henrique da Rocha,F,56,Jaqueta Jeans,Casaco,M,Cinza,2,143.78,Pix,SP,São Paulo,Fernanda Lima,Online,5,5
616,2025-05-13,Dr. Luiz Miguel Nascimento,F,48,Short Jeans,Calça,38,Preto,2,65.06,Cartão Crédito,BA,Vitória da Conquista,Juliana Reis,Loja Física,15,5
617,2025-07-08,Lorenzo Teixeira,M,54,Camiseta Básica,Blusa,G,Bege,3,218.67,Pix,RJ,Petrópolis,Juliana Reis,Loja Física,5,5
618,2025-04-18,Isabella Ferreira,M,53,Short Jeans,Calça,36,Branco,2,185.01,Pix,RJ,Rio de Janeiro,Lucas Pires,Loja Física,20,5
619,2025-10-08,Caroline Farias,M,42,Macacão Longo,Macacão,M,Branco,1,64.94,Dinheiro,BA,Feira de Santana,Fernanda Lima,Online,20,3
620,2025-11-10,Fernanda das Neves,M,45,Short Jeans,Calça,40,Preto,2,72.33,Cartão Débito,SP,São Paulo,Renata Souza,Online,20,5
621,2025-06-13,Thales da Rocha,M,31,Saia Plissada,Saia,G,Verde,3,163.08,Pix,RJ,Petrópolis,Renata Souza,Online,10,3
622,2025-12-24,Sra. Gabrielly Rocha,M,53,Jaqueta Jeans,Casaco,G,Azul,3,169.03,Pix,SP,Santos,Juliana Reis,Loja Física,5,5
623,2025-05-25,Vitória Freitas,M,42,Bermuda Cargo,Calça,GG,Azul,3,161.19,Cartão Débito,SP,Campinas,Lucas Pires,Loja Física,15,4
624,2025-11-05,Murilo Viana,F,23,Vestido Floral,Vestido,M,Azul,1,235.69,Pix,MG,Contagem,Marcos Silva,Loja Física,10,4
625,2025-06-17,Isabel da Conceição,F,58,Blazer Feminino,Casaco,M,Azul,2,173.11,Pix,RS,Porto Alegre,Lucas Pires,Online,0,5
626,2025-10-12,Gustavo Henrique Cardoso,F,22,Blazer Feminino,Casaco,P,Bege,1,214.86,Pix,RS,Pelotas,Fernanda Lima,Loja Física,20,3
627,2025-08-09,Milena Fernandes,M,53,Macacão Longo,Macacão,P,Bege,3,245.46,Pix,RJ,Petrópolis,Lucas Pires,Online,0,5
628,2025-03-03,Clara da Paz,M,51,Camiseta Básica,Blusa,G,Vermelho,2,118.41,Cartão Crédito,RS,Caxias do Sul,Fernanda Lima,Loja Física,15,4
629,2025-09-04,Emanuelly Fogaça,F,32,Camisa Social,Blusa,GG,Cinza,1,147.86,Pix,MG,Belo Horizonte,Lucas Pires,Loja Física,20,4
630,2025-04-10,Paulo Duarte,F,55,Saia Plissada,Saia,M,Preto,3,206.22,Dinheiro,SP,Campinas,Marcos Silva,Loja Física,15,3
631,2025-12-01,Raul Souza,M,24,Vestido Floral,Vestido,M,Azul,2,179.82,Pix,RJ,Rio de Janeiro,Renata Souza,Loja Física,20,3
632,2025-07-17,Daniela Barros,M,21,Camiseta Básica,Blusa,P,Vermelho,2,272.42,Dinheiro,SP,São Paulo,Renata Souza,Online,0,3
633,2025-03-21,Helena Ribeiro,F,47,Camiseta Básica,Blusa,P,Verde,2,150.32,Pix,RS,Caxias do Sul,Juliana Reis,Online,5,5
634,2025-07-30,Stella Cunha,M,55,Macacão Longo,Macacão,P,Cinza,3,284.3,Cartão Débito,SP,Campinas,Lucas Pires,Loja Física,20,3
635,2025-08-31,Bruna Oliveira,M,48,Bermuda Cargo,Calça,GG,Rosa,3,81.4,Pix,RS,Caxias do Sul,Juliana Reis,Loja Física,10,4
636,2025-09-17,Luana da Paz,M,55,Camiseta Básica,Blusa,P,Branco,2,196.03,Pix,RS,Pelotas,Fernanda Lima,Loja Física,10,4
637,2025-07-09,Igor Gomes,F,33,Macacão Longo,Macacão,M,Verde,2,292.47,Pix,RS,Pelotas,Renata Souza,Loja Física,5,4
638,2025-11-12,Vitor Carvalho,M,55,Vestido Floral,Vestido,P,Rosa,1,135.29,Pix,BA,Vitória da Conquista,Marcos Silva,Online,15,4
639,2025-11-19,Daniela Teixeira,F,47,Jaqueta Jeans,Casaco,P,Jeans,1,173.88,Pix,SP,Santos,Fernanda Lima,Loja Física,5,4
640,2025-12-08,Srta. Camila Peixoto,F,40,Saia Plissada,Saia,G,Vermelho,1,149.98,Cartão Crédito,SP,Campinas,Renata Souza,Loja Física,0,3
641,2025-05-21,Arthur Novaes,M,29,Blazer Feminino,Casaco,P,Amarelo,2,60.88,Cartão Débito,SP,São Paulo,Marcos Silva,Loja Física,5,4
642,2025-06-29,Carolina Gonçalves,F,42,Short Jeans,Calça,36,Branco,1,55.27,Cartão Crédito,MG,Belo Horizonte,Marcos Silva,Loja Física,0,4
643,2025-06-10,André Jesus,F,25,Vestido Floral,Vestido,M,Cinza,3,92.74,Cartão Débito,RS,Pelotas,Fernanda Lima,Loja Física,15,4
644,2025-03-07,Ana Lívia Melo,F,52,Camisa Social,Blusa,G,Cinza,3,157.29,Dinheiro,RJ,Rio de Janeiro,Fernanda Lima,Online,20,4
645,2025-03-18,Melissa Viana,M,60,Calça Jeans Skinny,Calça,38,Bege,3,271.36,Pix,RJ,Petrópolis,Lucas Pires,Loja Física,0,5
646,2025-11-01,Beatriz Santos,M,49,Short Jeans,Calça,38,Jeans,3,165.97,Pix,MG,Contagem,Marcos Silva,Online,10,5
647,2025-06-08,Diogo Correia,M,31,Macacão Longo,Macacão,G,Azul,1,104.78,Dinheiro,RJ,Niterói,Juliana Reis,Online,5,5
648,2025-06-08,Thomas Ramos,M,32,Saia Plissada,Saia,M,Bege,1,83.48,Pix,SP,Campinas,Lucas Pires,Online,15,5
649,2025-05-20,Theo da Mata,M,42,Saia Plissada,Saia,M,Jeans,2,158.03,Cartão Crédito,MG,Uberlândia,Fernanda Lima,Online,10,4
650,2025-11-05,Sra. Vitória Gonçalves,M,32,Bermuda Cargo,Calça,G,Preto,2,260.55,Cartão Crédito,RS,Pelotas,Lucas Pires,Loja Física,0,4
651,2025-02-01,Sophia da Mota,F,56,Short Jeans,Calça,36,Cinza,1,218.68,Cartão Débito,MG,Uberlândia,Renata Souza,Online,10,3
652,2025-08-08,Maysa Nunes,M,59,Calça Jeans Skinny,Calça,40,Cinza,2,286.35,Pix,RS,Pelotas,Fernanda Lima,Online,0,4
653,2025-12-15,Maitê Martins,M,23,Vestido Floral,Vestido,M,Rosa,3,196.65,Dinheiro,RS,Caxias do Sul,Fernanda Lima,Online,15,5
654,2025-06-18,Natália Castro,F,37,Camisa Social,Blusa,M,Jeans,2,263.14,Cartão Crédito,SP,Campinas,Juliana Reis,Online,5,4
655,2025-11-24,Lucca Martins,F,26,Camisa Social,Blusa,GG,Vermelho,3,184.3,Cartão Débito,MG,Contagem,Marcos Silva,Online,0,5
656,2025-05-30,Francisco Nogueira,M,58,Vestido Floral,Vestido,M,Preto,3,146.51,Dinheiro,BA,Salvador,Lucas Pires,Loja Física,10,3
657,2025-06-29,Sophia Fogaça,F,42,Short Jeans,Calça,36,Azul,3,200.74,Dinheiro,SP,São Paulo,Fernanda Lima,Loja Física,5,4
658,2025-02-19,Nathan Alves,M,43,Short Jeans,Calça,36,Jeans,1,142.06,Cartão Débito,SP,São Paulo,Lucas Pires,Loja Física,10,5
659,2025-06-16,Isabelly Duarte,M,45,Blazer Feminino,Casaco,G,Preto,2,288.67,Pix,RJ,Rio de Janeiro,Fernanda Lima,Online,5,5
660,2025-08-10,Ana Vitória Rezende,M,56,Short Jeans,Calça,40,Jeans,2,100.33,Cartão Débito,RJ,Niterói,Renata Souza,Online,0,5
661,2025-12-12,João Santos,M,37,Blazer Feminino,Casaco,M,Jeans,3,59.67,Pix,SP,Campinas,Renata Souza,Loja Física,15,4
662,2025-02-24,Sra. Olivia Costa,F,43,Jaqueta Jeans,Casaco,G,Vermelho,2,146.07,Cartão Crédito,RJ,Petrópolis,Fernanda Lima,Loja Física,20,4
663,2025-08-16,João Lucas das Neves,F,41,Short Jeans,Calça,38,Preto,3,231.53,Cartão Crédito,RJ,Niterói,Lucas Pires,Online,15,4
664,2025-05-03,Lucca da Costa,M,39,Jaqueta Jeans,Casaco,M,Rosa,3,61.06,Pix,SP,São Paulo,Fernanda Lima,Online,15,3
665,2025-03-07,Dra. Isadora Peixoto,F,23,Calça Jeans Skinny,Calça,36,Branco,2,217.47,Pix,BA,Feira de Santana,Fernanda Lima,Online,15,3
666,2025-09-15,Lorena Teixeira,M,28,Calça Jeans Skinny,Calça,38,Branco,1,201.65,Cartão Crédito,RJ,Niterói,Lucas Pires,Online,0,3
667,2025-11-22,Clara Farias,F,58,Saia Plissada,Saia,P,Rosa,3,58.51,Pix,RS,Porto Alegre,Lucas Pires,Online,15,5
668,2025-05-25,Valentina Cardoso,M,33,Blazer Feminino,Casaco,P,Amarelo,1,62.07,Cartão Débito,BA,Salvador,Lucas Pires,Loja Física,5,4
669,2025-03-31,Marcela Moreira,F,20,Camiseta Básica,Blusa,G,Rosa,3,217.14,Pix,RJ,Rio de Janeiro,Renata Souza,Loja Física,5,5
670,2025-10-01,Ana Sophia Caldeira,F,32,Saia Plissada,Saia,G,Rosa,3,101.68,Cartão Débito,RS,Caxias do Sul,Lucas Pires,Online,15,4
671,2025-07-10,Lívia da Paz,M,59,Camiseta Básica,Blusa,GG,Cinza,1,147.2,Pix,BA,Salvador,Marcos Silva,Loja Física,0,3
672,2025-01-07,Brenda da Cunha,F,34,Vestido Floral,Vestido,M,Verde,3,174.79,Cartão Crédito,SP,Santos,Renata Souza,Online,20,5
673,2025-09-24,Laura Correia,F,39,Camisa Social,Blusa,M,Cinza,1,208.74,Cartão Crédito,MG,Contagem,Renata Souza,Online,15,4
674,2025-11-19,Theo Rodrigues,F,37,Vestido Floral,Vestido,G,Amarelo,3,297.0,Cartão Débito,RJ,Rio de Janeiro,Juliana Reis,Loja Física,20,5
675,2025-01-15,Lavínia Caldeira,F,33,Camiseta Básica,Blusa,M,Cinza,2,124.05,Pix,RJ,Niterói,Juliana Reis,Online,5,3
676,2025-03-21,Luiz Gustavo Peixoto,F,32,Saia Plissada,Saia,G,Azul,3,247.84,Dinheiro,BA,Vitória da Conquista,Marcos Silva,Loja Física,10,4
677,2025-12-02,Ana Carolina Rezende,M,58,Camiseta Básica,Blusa,M,Rosa,3,268.08,Cartão Crédito,RS,Caxias do Sul,Lucas Pires,Online,5,3
678,2025-07-21,Thiago Aragão,F,33,Vestido Floral,Vestido,P,Branco,1,81.29,Pix,RJ,Petrópolis,Lucas Pires,Online,20,5
679,2025-02-17,Alexandre da Rosa,M,54,Calça Jeans Skinny,Calça,38,Rosa,1,155.9,Pix,RS,Porto Alegre,Fernanda Lima,Online,10,5
680,2025-08-30,Augusto Pereira,M,27,Blazer Feminino,Casaco,P,Cinza,2,144.33,Pix,BA,Feira de Santana,Lucas Pires,Online,15,4
681,2025-07-16,Srta. Maria Cecília Caldeira,M,37,Bermuda Cargo,Calça,G,Amarelo,3,88.1,Pix,RJ,Niterói,Marcos Silva,Online,15,5
682,2025-04-22,Lucas Azevedo,F,18,Blazer Feminino,Casaco,P,Cinza,1,228.62,Pix,RJ,Rio de Janeiro,Marcos Silva,Online,5,4
683,2025-09-03,Carolina Cunha,F,25,Camisa Social,Blusa,GG,Cinza,2,172.29,Pix,RS,Porto Alegre,Renata Souza,Loja Física,15,4
684,2025-10-05,Sabrina Peixoto,M,45,Camisa Social,Blusa,G,Cinza,3,227.18,Cartão Débito,MG,Contagem,Fernanda Lima,Online,0,3
685,2025-06-16,Lavínia Nascimento,M,27,Saia Plissada,Saia,G,Azul,3,216.32,Dinheiro,RJ,Niterói,Fernanda Lima,Loja Física,20,3
686,2025-03-25,Rodrigo Viana,M,28,Bermuda Cargo,Calça,GG,Vermelho,2,226.42,Pix,SP,Santos,Marcos Silva,Online,5,5
687,2025-12-30,Isabel Costa,F,58,Short Jeans,Calça,40,Vermelho,3,126.89,Pix,BA,Vitória da Conquista,Marcos Silva,Loja Física,0,4
688,2025-01-25,Julia Souza,F,22,Vestido Floral,Vestido,G,Vermelho,3,126.93,Pix,RJ,Niterói,Renata Souza,Online,0,5
689,2025-11-26,Srta. Agatha Aragão,F,50,Camisa Social,Blusa,M,Branco,2,96.5,Cartão Crédito,RJ,Rio de Janeiro,Juliana Reis,Loja Física,15,4
690,2025-11-26,Nicole Viana,F,58,Camiseta Básica,Blusa,M,Rosa,2,295.64,Cartão Débito,BA,Feira de Santana,Lucas Pires,Online,20,3
691,2025-06-12,Isis Dias,F,18,Bermuda Cargo,Calça,G,Preto,2,57.32,Cartão Crédito,RJ,Niterói,Marcos Silva,Loja Física,15,5
692,2025-11-17,Isabel da Costa,M,49,Camiseta Básica,Blusa,P,Rosa,3,247.85,Pix,BA,Vitória da Conquista,Marcos Silva,Online,20,4
693,2025-09-25,Thiago Correia,M,39,Saia Plissada,Saia,M,Rosa,2,216.17,Cartão Crédito,BA,Vitória da Conquista,Lucas Pires,Online,0,5
694,2025-11-02,Kamilly Aragão,M,46,Camisa Social,Blusa,M,Azul,3,80.62,Pix,RS,Caxias do Sul,Juliana Reis,Online,5,5
695,2025-03-04,Bernardo Castro,M,32,Camiseta Básica,Blusa,G,Azul,3,139.95,Pix,SP,Santos,Juliana Reis,Online,10,5
696,2025-01-13,Levi Barros,M,56,Bermuda Cargo,Calça,G,Vermelho,2,296.62,Cartão Débito,SP,Santos,Fernanda Lima,Loja Física,15,3
697,2025-12-26,Srta. Juliana Pires,F,33,Bermuda Cargo,Calça,G,Bege,2,91.91,Cartão Débito,BA,Salvador,Fernanda Lima,Loja Física,15,3
698,2025-03-03,Clara Caldeira,M,60,Camiseta Básica,Blusa,M,Cinza,2,241.48,Cartão Crédito,RJ,Petrópolis,Fernanda Lima,Online,10,3
699,2025-10-24,Evelyn Dias,M,32,Saia Plissada,Saia,P,Amarelo,3,66.07,Cartão Débito,MG,Uberlândia,Marcos Silva,Loja Física,15,4
700,2025-10-13,Dra. Gabrielly Martins,M,26,Bermuda Cargo,Calça,M,Cinza,3,197.95,Dinheiro,RJ,Petrópolis,Juliana Reis,Loja Física,0,4
701,2025-09-12,Danilo Silveira,F,24,Macacão Longo,Macacão,G,Rosa,2,294.86,Pix,MG,Uberlândia,Lucas Pires,Online,5,4
702,2025-11-29,Fernanda Freitas,F,56,Calça Jeans Skinny,Calça,38,Jeans,3,163.85,Dinheiro,RS,Caxias do Sul,Marcos Silva,Loja Física,5,4
703,2025-02-09,Maria Sophia da Luz,F,31,Macacão Longo,Macacão,M,Rosa,2,122.77,Cartão Débito,BA,Salvador,Lucas Pires,Loja Física,10,5
704,2025-08-30,Lara Sales,M,43,Camisa Social,Blusa,G,Branco,1,186.89,Pix,MG,Uberlândia,Lucas Pires,Online,15,4
705,2025-09-11,Dr. Yuri Souza,M,47,Vestido Floral,Vestido,G,Bege,2,74.23,Cartão Débito,MG,Contagem,Renata Souza,Loja Física,0,4
706,2025-12-15,Sra. Júlia da Costa,M,54,Blazer Feminino,Casaco,M,Branco,1,104.43,Cartão Crédito,RJ,Petrópolis,Fernanda Lima,Online,0,5
707,2025-06-07,Carolina Teixeira,F,50,Camisa Social,Blusa,M,Azul,1,138.8,Dinheiro,BA,Salvador,Renata Souza,Online,0,5
708,2025-07-18,Enzo Gabriel Jesus,F,59,Camisa Social,Blusa,M,Azul,1,110.11,Pix,BA,Feira de Santana,Lucas Pires,Online,20,5
709,2025-06-20,Srta. Letícia Caldeira,M,59,Camisa Social,Blusa,G,Jeans,2,52.8,Pix,SP,São Paulo,Fernanda Lima,Loja Física,0,5
710,2025-05-25,Kamilly Souza,M,59,Macacão Longo,Macacão,M,Verde,3,236.24,Pix,RS,Porto Alegre,Marcos Silva,Loja Física,15,3
711,2025-06-23,Elisa Fernandes,M,22,Bermuda Cargo,Calça,GG,Bege,1,151.23,Pix,SP,Campinas,Renata Souza,Loja Física,20,5
712,2025-11-15,Sr. Levi Moura,M,38,Vestido Floral,Vestido,G,Preto,1,265.4,Cartão Crédito,RJ,Rio de Janeiro,Lucas Pires,Loja Física,20,5
713,2025-10-21,Rebeca da Mota,M,41,Jaqueta Jeans,Casaco,P,Bege,2,262.76,Pix,SP,São Paulo,Fernanda Lima,Online,0,5
714,2025-03-09,João Miguel Barbosa,M,26,Camiseta Básica,Blusa,M,Verde,1,286.45,Pix,RS,Caxias do Sul,Juliana Reis,Online,20,5
715,2025-06-12,Diogo da Rosa,F,20,Saia Plissada,Saia,G,Bege,3,102.36,Cartão Débito,SP,Santos,Fernanda Lima,Online,0,5
716,2025-06-10,Isaac Jesus,M,22,Vestido Floral,Vestido,P,Amarelo,3,103.91,Pix,MG,Uberlândia,Marcos Silva,Online,5,4
717,2025-10-17,Enrico da Mota,F,22,Jaqueta Jeans,Casaco,M,Jeans,1,286.09,Dinheiro,BA,Vitória da Conquista,Fernanda Lima,Online,5,5
718,2025-03-14,Vinicius Rocha,F,56,Short Jeans,Calça,40,Branco,2,255.29,Cartão Débito,MG,Uberlândia,Lucas Pires,Online,15,3
719,2025-03-01,Samuel da Rocha,M,27,Bermuda Cargo,Calça,GG,Bege,2,66.39,Cartão Débito,SP,Campinas,Marcos Silva,Loja Física,10,3
720,2025-12-26,Marcos Vinicius Martins,F,51,Vestido Floral,Vestido,M,Preto,1,93.83,Dinheiro,MG,Contagem,Renata Souza,Online,15,5
721,2025-04-22,João Miguel Rezende,M,48,Macacão Longo,Macacão,P,Azul,1,129.4,Pix,BA,Salvador,Fernanda Lima,Online,10,3
722,2025-02-15,Isabella Lima,F,58,Short Jeans,Calça,40,Branco,3,81.49,Dinheiro,BA,Vitória da Conquista,Fernanda Lima,Online,10,5
723,2025-02-01,Dr. Lucas Gabriel Castro,F,37,Jaqueta Jeans,Casaco,M,Cinza,2,175.46,Cartão Crédito,MG,Uberlândia,Marcos Silva,Online,20,5
724,2025-09-14,Sra. Sophie Lopes,F,23,Bermuda Cargo,Calça,GG,Preto,1,232.39,Dinheiro,SP,São Paulo,Renata Souza,Online,20,5
725,2025-10-26,João Lucas Lopes,F,43,Camiseta Básica,Blusa,GG,Bege,3,84.01,Cartão Crédito,BA,Vitória da Conquista,Renata Souza,Loja Física,20,5
726,2025-02-24,Miguel das Neves,F,56,Camiseta Básica,Blusa,GG,Bege,3,136.17,Pix,RS,Pelotas,Fernanda Lima,Loja Física,20,4
727,2025-07-27,Anthony Ferreira,F,41,Saia Plissada,Saia,P,Bege,2,288.02,Cartão Crédito,BA,Feira de Santana,Marcos Silva,Loja Física,15,5
728,2025-06-23,Maria Luiza Peixoto,M,31,Bermuda Cargo,Calça,G,Verde,2,123.29,Dinheiro,RJ,Rio de Janeiro,Renata Souza,Loja Física,20,5
729,2025-09-05,Eduardo Melo,M,24,Macacão Longo,Macacão,M,Azul,2,51.37,Cartão Crédito,BA,Feira de Santana,Marcos Silva,Loja Física,10,4
730,2025-03-27,Maria Fernanda Farias,M,25,Camiseta Básica,Blusa,P,Vermelho,2,99.29,Pix,RS,Pelotas,Lucas Pires,Loja Física,5,5
731,2025-09-05,Milena Mendes,M,24,Calça Jeans Skinny,Calça,38,Jeans,2,143.48,Pix,MG,Uberlândia,Juliana Reis,Loja Física,5,3
732,2025-08-27,Rebeca Rodrigues,F,43,Camisa Social,Blusa,P,Cinza,3,99.52,Pix,RJ,Niterói,Marcos Silva,Loja Física,0,3
733,2025-02-18,Thomas Moraes,M,43,Vestido Floral,Vestido,M,Verde,1,155.17,Pix,RS,Caxias do Sul,Juliana Reis,Loja Física,5,3
734,2025-07-16,Thiago Viana,F,39,Bermuda Cargo,Calça,M,Branco,1,135.93,Pix,SP,Santos,Renata Souza,Loja Física,5,4
735,2025-12-31,Marcelo Caldeira,F,33,Calça Jeans Skinny,Calça,40,Jeans,1,240.12,Dinheiro,RJ,Petrópolis,Lucas Pires,Online,5,5
736,2025-02-09,Breno Barros,F,30,Vestido Floral,Vestido,G,Vermelho,1,168.37,Pix,SP,Santos,Fernanda Lima,Loja Física,20,3
737,2025-03-23,Juan Cunha,F,23,Camisa Social,Blusa,P,Verde,1,282.17,Cartão Crédito,BA,Salvador,Juliana Reis,Online,20,5
738,2025-05-16,Daniela Campos,M,25,Vestido Floral,Vestido,P,Cinza,2,169.7,Dinheiro,RS,Caxias do Sul,Marcos Silva,Online,0,5
739,2025-09-30,André da Rosa,F,36,Camisa Social,Blusa,M,Cinza,1,95.34,Pix,SP,São Paulo,Marcos Silva,Loja Física,10,4
740,2025-12-15,Isadora Caldeira,F,39,Calça Jeans Skinny,Calça,42,Cinza,2,125.99,Dinheiro,SP,Santos,Marcos Silva,Online,0,4
